Measurement ID;7710;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
Battery Name;Prototipo_P;[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];;;;;;;;;;;;
;;24/11/2022 03:58:24;7;DCH;13:34:03;06:34:00;1;1;EQUALIZACAO_4X_C20;2,029183;-0,237504;0;1,559475;1,559475;-1,559475;-0,910683;2,278027;3,18871;3,18871;;;;;;;;;;;;
;;24/11/2022 04:00:24;7;DCH;13:36:02;06:35:59;1;1;EQUALIZACAO_4X_C20;2,028961;-0,237459;0;1,567383;1,567383;-1,567383;-0,92673;2,278027;3,204757;3,204757;;;;;;;;;;;;
;;24/11/2022 04:02:24;7;DCH;13:38:02;06:38:00;1;1;EQUALIZACAO_4X_C20;2,028738;-0,237459;0;1,575292;1,575292;-1,575292;-0,942776;2,278027;3,220803;3,220803;;;;;;;;;;;;
;;24/11/2022 04:04:24;7;DCH;13:40:02;06:40:00;1;1;EQUALIZACAO_4X_C20;2,028627;-0,237504;0;1,583205;1,583205;-1,583205;-0,958827;2,278027;3,236854;3,236854;;;;;;;;;;;;
;;24/11/2022 04:06:24;7;DCH;13:42:02;06:42:00;1;1;EQUALIZACAO_4X_C20;2,028405;-0,237504;0;1,591126;1,591126;-1,591126;-0,974895;2,278027;3,252922;3,252922;;;;;;;;;;;;
;;24/11/2022 04:08:24;7;DCH;13:44:02;06:44:00;1;1;EQUALIZACAO_4X_C20;2,028183;-0,237459;0;1,599039;1,599039;-1,599039;-0,990945;2,278027;3,268972;3,268972;;;;;;;;;;;;
;;24/11/2022 04:10:24;7;DCH;13:46:02;06:45:59;1;1;EQUALIZACAO_4X_C20;2,028071;-0,237459;0;1,606962;1,606962;-1,606962;-1,007015;2,278027;3,285042;3,285042;;;;;;;;;;;;
;;24/11/2022 04:12:24;7;DCH;13:48:03;06:48:00;1;1;EQUALIZACAO_4X_C20;2,027849;-0,237504;0;1,614877;1,614877;-1,614877;-1,023065;2,278027;3,301092;3,301092;;;;;;;;;;;;
;;24/11/2022 04:14:24;7;DCH;13:50:02;06:50:00;1;1;EQUALIZACAO_4X_C20;2,027738;-0,237459;0;1,622798;1,622798;-1,622798;-1,039129;2,278027;3,317156;3,317156;;;;;;;;;;;;
;;24/11/2022 04:16:24;7;DCH;13:52:03;06:52:00;1;1;EQUALIZACAO_4X_C20;2,027516;-0,237459;0;1,630718;1,630718;-1,630718;-1,055187;2,278027;3,333214;3,333214;;;;;;;;;;;;
;;24/11/2022 04:18:24;7;DCH;13:54:03;06:54:00;1;1;EQUALIZACAO_4X_C20;2,027293;-0,237504;0;1,638624;1,638624;-1,638624;-1,071217;2,278027;3,349244;3,349244;;;;;;;;;;;;
;;24/11/2022 04:20:24;7;DCH;13:56:02;06:56:00;1;1;EQUALIZACAO_4X_C20;2,027182;-0,237504;0;1,646538;1,646538;-1,646538;-1,08726;2,278027;3,365287;3,365287;;;;;;;;;;;;
;;24/11/2022 04:22:24;7;DCH;13:58:02;06:57:59;1;1;EQUALIZACAO_4X_C20;2,027071;-0,237504;0;1,654459;1,654459;-1,654459;-1,103316;2,278027;3,381343;3,381343;;;;;;;;;;;;
;;24/11/2022 04:24:24;7;DCH;14:00:03;07:00:00;1;1;EQUALIZACAO_4X_C20;2,026848;-0,237459;0;1,66237;1,66237;-1,66237;-1,119351;2,278027;3,397378;3,397378;;;;;;;;;;;;
;;24/11/2022 04:26:24;7;DCH;14:02:02;07:02:00;1;1;EQUALIZACAO_4X_C20;2,026626;-0,237549;0;1,670293;1,670293;-1,670293;-1,135408;2,278027;3,413435;3,413435;;;;;;;;;;;;
;;24/11/2022 04:28:24;7;DCH;14:04:02;07:04:00;1;1;EQUALIZACAO_4X_C20;2,026404;-0,237459;0;1,6782;1,6782;-1,6782;-1,151432;2,278027;3,429459;3,429459;;;;;;;;;;;;
;;24/11/2022 04:30:24;7;DCH;14:06:03;07:06:00;1;1;EQUALIZACAO_4X_C20;2,026293;-0,237504;0;1,686129;1,686129;-1,686129;-1,167498;2,278027;3,445525;3,445525;;;;;;;;;;;;
;;24/11/2022 04:32:24;7;DCH;14:08:03;07:08:00;1;1;EQUALIZACAO_4X_C20;2,02607;-0,237504;0;1,694047;1,694047;-1,694047;-1,183542;2,278027;3,461569;3,461569;;;;;;;;;;;;
;;24/11/2022 04:34:24;7;DCH;14:10:02;07:09:59;1;1;EQUALIZACAO_4X_C20;2,025959;-0,237459;0;1,701943;1,701943;-1,701943;-1,19954;2,278027;3,477567;3,477567;;;;;;;;;;;;
;;24/11/2022 04:36:24;7;DCH;14:12:03;07:12:00;1;1;EQUALIZACAO_4X_C20;2,025737;-0,237504;0;1,709878;1,709878;-1,709878;-1,215614;2,278027;3,493641;3,493641;;;;;;;;;;;;
;;24/11/2022 04:38:24;7;DCH;14:14:03;07:14:00;1;1;EQUALIZACAO_4X_C20;2,025514;-0,237504;0;1,717785;1,717785;-1,717785;-1,231629;2,278027;3,509656;3,509656;;;;;;;;;;;;
;;24/11/2022 04:40:24;7;DCH;14:16:02;07:15:59;1;1;EQUALIZACAO_4X_C20;2,025292;-0,237504;0;1,725703;1,725703;-1,725703;-1,247667;2,278027;3,525694;3,525694;;;;;;;;;;;;
;;24/11/2022 04:42:24;7;DCH;14:18:02;07:18:00;1;1;EQUALIZACAO_4X_C20;2,025181;-0,237504;0;1,733611;1,733611;-1,733611;-1,263682;2,278027;3,541709;3,541709;;;;;;;;;;;;
;;24/11/2022 04:44:24;7;DCH;14:20:02;07:19:59;1;1;EQUALIZACAO_4X_C20;2,024958;-0,237459;0;1,741526;1,741526;-1,741526;-1,279712;2,278027;3,557739;3,557739;;;;;;;;;;;;
;;24/11/2022 04:46:24;7;DCH;14:22:03;07:22:00;1;1;EQUALIZACAO_4X_C20;2,024736;-0,237504;0;1,749458;1,749458;-1,749458;-1,295773;2,278027;3,5738;3,5738;;;;;;;;;;;;
;;24/11/2022 04:48:24;7;DCH;14:24:03;07:24:00;1;1;EQUALIZACAO_4X_C20;2,024625;-0,237504;0;1,757366;1,757366;-1,757366;-1,311783;2,278027;3,58981;3,58981;;;;;;;;;;;;
;;24/11/2022 04:50:24;7;DCH;14:26:03;07:26:00;1;1;EQUALIZACAO_4X_C20;2,024403;-0,237459;0;1,765292;1,765292;-1,765292;-1,327831;2,278027;3,605858;3,605858;;;;;;;;;;;;
;;24/11/2022 04:52:24;7;DCH;14:28:03;07:28:00;1;1;EQUALIZACAO_4X_C20;2,02418;-0,237459;0;1,773206;1,773206;-1,773206;-1,343851;2,278027;3,621878;3,621878;;;;;;;;;;;;
;;24/11/2022 04:54:24;7;DCH;14:30:03;07:30:00;1;1;EQUALIZACAO_4X_C20;2,024069;-0,237459;0;1,781114;1,781114;-1,781114;-1,359856;2,278027;3,637883;3,637883;;;;;;;;;;;;
;;24/11/2022 04:56:24;7;DCH;14:32:02;07:31:59;1;1;EQUALIZACAO_4X_C20;2,023847;-0,237504;0;1,789031;1,789031;-1,789031;-1,375882;2,278027;3,653909;3,653909;;;;;;;;;;;;
;;24/11/2022 04:58:24;7;DCH;14:34:03;07:34:00;1;1;EQUALIZACAO_4X_C20;2,023624;-0,237459;0;1,796947;1,796947;-1,796947;-1,391901;2,278027;3,669928;3,669928;;;;;;;;;;;;
;;24/11/2022 05:00:24;7;DCH;14:36:02;07:36:00;1;1;EQUALIZACAO_4X_C20;2,023513;-0,237459;0;1,804868;1,804868;-1,804868;-1,40793;2,278027;3,685957;3,685957;;;;;;;;;;;;
;;24/11/2022 05:02:24;7;DCH;14:38:02;07:38:00;1;1;EQUALIZACAO_4X_C20;2,023291;-0,237459;0;1,812785;1,812785;-1,812785;-1,42395;2,278027;3,701977;3,701977;;;;;;;;;;;;
;;24/11/2022 05:04:24;7;DCH;14:40:02;07:40:00;1;1;EQUALIZACAO_4X_C20;2,023068;-0,237459;0;1,820692;1,820692;-1,820692;-1,439946;2,278027;3,717973;3,717973;;;;;;;;;;;;
;;24/11/2022 05:06:24;7;DCH;14:42:03;07:42:00;1;1;EQUALIZACAO_4X_C20;2,022957;-0,237459;0;1,828614;1,828614;-1,828614;-1,455973;2,278027;3,734;3,734;;;;;;;;;;;;
;;24/11/2022 05:08:24;7;DCH;14:44:02;07:44:00;1;1;EQUALIZACAO_4X_C20;2,022735;-0,237504;0;1,836532;1,836532;-1,836532;-1,47199;2,278027;3,750017;3,750017;;;;;;;;;;;;
;;24/11/2022 05:10:24;7;DCH;14:46:02;07:46:00;1;1;EQUALIZACAO_4X_C20;2,022513;-0,237459;0;1,844448;1,844448;-1,844448;-1,488001;2,278027;3,766028;3,766028;;;;;;;;;;;;
;;24/11/2022 05:12:24;7;DCH;14:48:02;07:47:59;1;1;EQUALIZACAO_4X_C20;2,022401;-0,237459;0;1,852362;1,852362;-1,852362;-1,504006;2,278027;3,782033;3,782033;;;;;;;;;;;;
;;24/11/2022 05:14:24;7;DCH;14:50:02;07:49:59;1;1;EQUALIZACAO_4X_C20;2,022179;-0,237504;0;1,860277;1,860277;-1,860277;-1,520013;2,278027;3,79804;3,79804;;;;;;;;;;;;
;;24/11/2022 05:16:24;7;DCH;14:52:02;07:52:00;1;1;EQUALIZACAO_4X_C20;2,022068;-0,237504;0;1,868182;1,868182;-1,868182;-1,535999;2,278027;3,814026;3,814026;;;;;;;;;;;;
;;24/11/2022 05:18:24;7;DCH;14:54:03;07:54:00;1;1;EQUALIZACAO_4X_C20;2,021846;-0,237459;0;1,876106;1,876106;-1,876106;-1,55202;2,278027;3,830047;3,830047;;;;;;;;;;;;
;;24/11/2022 05:20:24;7;DCH;14:56:03;07:56:00;1;1;EQUALIZACAO_4X_C20;2,021623;-0,237504;0;1,884024;1,884024;-1,884024;-1,568028;2,278027;3,846055;3,846055;;;;;;;;;;;;
;;24/11/2022 05:22:24;7;DCH;14:58:02;07:57:59;1;1;EQUALIZACAO_4X_C20;2,021401;-0,237459;0;1,891929;1,891929;-1,891929;-1,584008;2,278027;3,862036;3,862036;;;;;;;;;;;;
;;24/11/2022 05:24:24;7;DCH;15:00:02;08:00:00;1;1;EQUALIZACAO_4X_C20;2,02129;-0,237504;0;1,899848;1,899848;-1,899848;-1,600016;2,278027;3,878043;3,878043;;;;;;;;;;;;
;;24/11/2022 05:26:24;7;DCH;15:02:02;08:02:00;1;1;EQUALIZACAO_4X_C20;2,021067;-0,237459;0;1,907778;1,907778;-1,907778;-1,616043;2,278027;3,89407;3,89407;;;;;;;;;;;;
